V024,district_code,stunting_prev,underweight_prev,wasting_prev,mean_haz,mean_waz,mean_whz,n_children,is_aspirational
12,803,0.2925,0.1415,0.1509,-1.0296410256410256,-0.6913930348258707,-0.29090000000000005,212,0
12,804,0.225,0.1188,0.1125,-0.8470422535211267,-0.6335034013605442,-0.13261648745519714,320,0
12,805,0.1333,0.12,0.1833,-0.047195571955719544,-0.5567025089605735,-0.5965298507462686,300,0
12,806,0.2775,0.1725,0.115,-1.1864973262032086,-1.0121259842519685,-0.38844919786096255,400,0
12,807,0.1982,0.0881,0.1057,-0.7477033492822966,-0.1887793427230047,0.16214285714285714,227,0
12,808,0.3487,0.1513,0.1283,-1.3456363636363637,-0.9444718309859156,-0.18274725274725276,304,0
12,809,0.2437,0.1424,0.1297,-0.6787162162162163,-0.49049668874172186,0.056451612903225805,316,0
13,261,0.3563,0.2389,0.0688,-1.2273839662447257,-1.110502092050209,-0.5131645569620253,247,0
13,262,0.3238,0.2524,0.1238,-1.1830348258706467,-1.1192039800995026,-0.5748743718592965,210,0
13,263,0.4417,0.4542,0.275,-1.3890350877192983,-1.6568995633187773,-1.2130180180180181,240,0
13,264,0.2273,0.2102,0.1989,-0.5092814371257485,-1.0129518072289156,-0.9601315789473684,176,0
13,265,0.2432,0.2432,0.2027,-1.127286432160804,-1.3110837438423644,-0.9109183673469388,222,0
13,266,0.262,0.147,0.099,-0.6689273356401384,-0.7609215017064846,-0.41500000000000004,313,0
13,267,0.3333,0.3181,0.2316,-0.9837569060773481,-1.2648533333333334,-0.8747138964577656,393,0
13,268,0.3259,0.2535,0.2006,-1.2275595238095238,-1.201386430678466,-0.6750304878048781,359,0
13,269,0.355,0.2544,0.0976,-1.5379470198675496,-1.1665245901639345,-0.40993220338983055,338,0
13,270,0.2872,0.2256,0.2256,-0.46383783783783783,-0.7772872340425532,-0.6702777777777779,195,0
13,271,0.3175,0.1866,0.0808,-1.4334638554216868,-1.121021021021021,-0.415969696969697,359,0
14,272,0.2343,0.1232,0.1159,-0.9059897172236504,-0.7440966921119593,-0.2639588688946016,414,0
14,273,0.2467,0.1857,0.0981,-0.9344827586206896,-1.0344602272727272,-0.5131486880466472,377,0
14,274,0.2284,0.1026,0.1212,-0.7712935323383084,-0.7019704433497537,-0.2877078085642317,429,0
14,275,0.1438,0.1094,0.0688,-0.7899659863945578,-0.8528523489932887,-0.5277397260273973,320,0
14,276,0.2965,0.1402,0.0782,-1.263903133903134,-0.8755492957746479,-0.24551428571428568,371,0
14,277,0.148,0.096,0.084,-0.5574261603375527,-0.6234309623430963,-0.35310638297872343,250,0
14,278,0.1703,0.1325,0.1041,-0.965859649122807,-1.0548611111111112,-0.7100348432055749,317,0
14,279,0.2519,0.136,0.0982,-1.1673463687150838,-0.9585405405405406,-0.39999999999999997,397,0
14,280,0.3114,0.1143,0.0686,-1.2668730650154798,-0.7716307692307692,0.014132492113564673,350,0
15,281,0.2654,0.1392,0.0744,-0.9281605351170568,-0.7331456953642383,-0.15996587030716722,309,0
15,282,0.3216,0.1316,0.0965,-1.1445565749235473,-0.661117824773414,-0.05012345679012346,342,0
15,283,0.1952,0.0717,0.0518,-0.9095544554455445,-0.32149038461538465,0.17671641791044773,251,0
15,284,0.2596,0.1277,0.1106,-1.012590909090909,-0.6331304347826087,0.013155555555555554,235,0
15,285,0.3043,0.1335,0.0714,-1.3138110749185667,-0.6560256410256411,0.09725165562913908,322,0
15,286,0.2533,0.1067,0.0933,-0.8938248847926268,-0.5919545454545454,-0.02344339622641509,225,0
15,287,0.2943,0.1571,0.1397,-0.9205367231638418,-0.8123641304347826,-0.37461756373937677,401,0
15,288,0.4038,0.168,0.0705,-1.5024624624624625,-0.8954310344827586,0.04458966565349544,369,0
16,291,0.4227,0.2618,0.1451,-1.8358108108108107,-1.245487012987013,-0.18104377104377103,317,0
16,914,0.219,0.281,0.2231,-0.8521973094170403,-1.337136563876652,-0.9002857142857142,242,0
16,915,0.4029,0.2233,0.1456,-1.758062827225131,-1.1256770833333334,-0.19978835978835982,206,0
16,916,0.2434,0.3021,0.2346,-0.5169055374592834,-1.5292452830188679,-0.9116304347826086,341,0
16,917,0.322,0.2034,0.1356,-1.3576388888888888,-1.0061818181818183,-0.24389423076923075,236,0
16,918,0.2244,0.2047,0.1417,-1.20390134529148,-1.213008849557522,-0.7977168949771689,254,0
16,919,0.2941,0.301,0.1834,-1.360148148148148,-1.421070110701107,-0.9737827715355806,289,0
16,920,0.2857,0.2116,0.1111,-1.1950555555555555,-1.0612154696132596,-0.31257309941520467,189,0
17,295,0.2938,0.2062,0.1719,-1.1659354838709677,-1.17384126984127,-0.7355629139072847,320,0
17,297,0.4012,0.267,0.1616,-1.5365898617511522,-1.4590672782874619,-0.7336307692307692,693,0
17,298,0.3948,0.2124,0.0901,-1.6397263681592038,-1.2143627450980392,-0.351150895140665,466,0
17,871,0.361,0.2493,0.1862,-1.5179510703363914,-1.2105571847507333,-0.509814241486068,349,0
17,872,0.4613,0.2241,0.0794,-1.8379034028540064,-1.3384789644012944,-0.3749612403100775,995,0
17,873,0.3239,0.1514,0.0986,-1.1634615384615385,-0.6195571955719558,-0.02827004219409283,284,0
17,874,0.3075,0.2671,0.1801,-1.2880066445182725,-1.3578864353312303,-0.6341216216216216,322,0
17,875,0.4794,0.2582,0.0977,-1.9378048780487807,-1.4247136563876652,-0.443765227021041,972,0
17,876,0.4007,0.2877,0.1438,-1.613238434163701,-1.3557894736842104,-0.542491103202847,292,0
17,877,0.445,0.2625,0.0862,-1.8244429347826085,-1.3840268456375837,-0.4555177111716622,800,0
17,878,0.5427,0.2899,0.0731,-2.070152091254753,-1.4603386641580431,-0.2885238095238095,1135,0
18,300,0.2972,0.322,0.1703,-1.298929889298893,-1.279896551724138,-0.6916923076923077,323,0
18,302,0.3623,0.3383,0.2096,-1.1124115755627009,-1.5269062500000001,-0.9396563573883161,334,0
18,303,0.2732,0.2535,0.1746,-0.9498456790123457,-1.1524778761061947,-0.6849363057324841,355,0
18,304,0.3858,0.294,0.1444,-1.6253644314868805,-1.4622159090909093,-0.6973293768545994,381,0
18,307,0.3679,0.3321,0.1679,-1.3381509433962264,-1.484888888888889,-0.8316342412451362,280,0
18,308,0.3355,0.2368,0.1579,-1.369595588235294,-1.2416842105263157,-0.6895970695970696,304,0
18,309,0.2898,0.2933,0.1908,-1.165375494071146,-1.4657915057915056,-1.0277822580645162,283,0
18,310,0.2563,0.3105,0.1949,-1.082007722007722,-1.382281368821293,-1.0590697674418605,277,0
18,313,0.2468,0.2468,0.1688,-1.0776190476190477,-1.36962441314554,-0.8625125628140703,231,0
18,315,0.2829,0.2112,0.2112,-0.9529004329004329,-0.9466249999999999,-0.4695495495495495,251,0
18,316,0.2646,0.3562,0.2672,-1.120655737704918,-1.6162566844919786,-1.1638040345821326,393,0
18,317,0.2654,0.5053,0.4119,-0.834874715261959,-2.2053691275167786,-1.9972911392405062,471,0
18,318,0.3753,0.3753,0.1909,-1.6922222222222223,-1.7685294117647057,-1.0321882951653945,461,0
18,319,0.3975,0.3385,0.1801,-1.7392753623188406,-1.6156105610561058,-0.6105281690140845,322,0
18,320,0.3901,0.3808,0.1734,-1.5688737201365188,-1.6561716171617162,-0.8675609756097561,323,0
18,321,0.1805,0.1767,0.1241,-0.5962719298245613,-0.922510460251046,-0.5872645739910314,266,0
18,322,0.2282,0.2476,0.1699,-0.9263736263736263,-1.0915625,-0.7519318181818182,206,0
18,323,0.2548,0.2548,0.1445,-1.2523673469387755,-1.3202380952380952,-0.7347736625514404,263,0
18,324,0.3796,0.3201,0.1473,-1.26728125,-1.5396696696696697,-0.5961794019933554,353,0
18,325,0.3812,0.2991,0.2287,-1.352671009771987,-1.3329968454258676,-0.8983050847457628,341,0
18,326,0.3022,0.3022,0.1871,-0.89852,-1.4580933852140079,-0.9417842323651452,278,0
18,810,0.39,0.3767,0.2367,-1.5071323529411764,-1.7760573476702508,-1.1448091603053434,300,0
18,811,0.3469,0.3247,0.2066,-1.4478008298755187,-1.580511811023622,-0.9221008403361345,271,0
18,812,0.4532,0.3596,0.1946,-1.753580901856764,-1.6330310880829015,-0.77433242506812,406,0
18,813,0.3626,0.2665,0.1209,-1.5252710843373494,-1.3383235294117646,-0.6669300911854102,364,0
18,814,0.3423,0.3077,0.1385,-1.5223144104803494,-1.410632911392405,-0.5602643171806168,260,0
18,815,0.2927,0.2622,0.1585,-1.2877483443708608,-1.3764193548387096,-0.8419594594594595,328,0
18,816,0.3403,0.2153,0.125,-1.3689219330855018,-1.0774545454545454,-0.6504705882352941,288,0
18,817,0.3616,0.3167,0.1771,-1.4990684931506848,-1.5160686015831135,-0.8225356125356125,401,0
18,818,0.239,0.247,0.1992,-1.0415966386554623,-1.3257201646090535,-0.99042194092827,251,0
18,819,0.3537,0.2109,0.119,-1.401904761904762,-1.2735144927536233,-0.5797014925373135,294,0
18,820,0.3477,0.2636,0.1614,-1.454726368159204,-1.2997877358490566,-0.5851861042183623,440,0
18,821,0.3671,0.2948,0.2052,-1.2108360128617364,-1.6093396226415093,-0.944107744107744,346,0
19,327,0.3234,0.3106,0.1957,-1.3481308411214954,-1.3780090497737558,-0.6957692307692308,235,0
19,328,0.2727,0.2438,0.1612,-1.1468888888888888,-1.2301739130434783,-0.7319907407407408,242,0
19,329,0.275,0.2156,0.1562,-1.1879729729729729,-1.2598333333333334,-0.7663573883161512,320,0
19,330,0.4225,0.3075,0.15,-1.6746505376344087,-1.4863446475195823,-0.5782972972972973,400,0
19,331,0.3127,0.2955,0.2165,-1.2784172661870503,-1.4757597173144876,-1.0093862815884478,291,0
19,332,0.3728,0.3259,0.1753,-1.6996542553191492,-1.5553246753246752,-0.8518449197860962,405,0
19,333,0.3698,0.3099,0.1484,-1.6175211267605634,-1.5097534246575341,-0.7399439775910365,384,0
19,334,0.3388,0.4022,0.2314,-1.6205988023952096,-1.755014409221902,-1.0584097859327217,363,0
19,336,0.2453,0.2311,0.1604,-1.0370854271356784,-1.0957,-0.6838144329896907,212,0
19,337,0.3158,0.2308,0.1296,-1.229875518672199,-1.1502880658436214,-0.44151898734177214,247,0
19,338,0.2727,0.3206,0.1866,-1.2735175879396985,-1.3256930693069309,-0.7101015228426397,209,0
19,339,0.2562,0.3264,0.2107,-1.3514427860696516,-1.741372549019608,-1.3377000000000001,242,0
19,340,0.3482,0.4473,0.2684,-1.4725694444444446,-1.9773287671232878,-1.4195373665480426,313,0
19,341,0.2692,0.265,0.1838,-0.9194977168949772,-1.2726315789473686,-0.7766037735849056,234,0
19,342,0.2414,0.3172,0.2483,-0.5857723577235772,-1.3962962962962964,-1.115546218487395,145,0
19,343,0.3322,0.302,0.1779,-1.3423684210526317,-1.4524372759856632,-0.7493486590038315,298,0
19,344,0.277,0.3669,0.2698,-1.3157438016528926,-1.7644000000000002,-1.345643153526971,278,0
19,345,0.2196,0.2667,0.1333,-1.0963677130044844,-1.4066371681415928,-0.991090909090909,255,0
19,931,0.361,0.3863,0.2347,-1.4678884462151394,-1.6766666666666665,-1.0351004016064258,277,0
19,932,0.3172,0.291,0.1828,-1.225,-1.3724,-0.9342323651452282,268,0
20,346,0.4273,0.3647,0.17,-1.7730597014925373,-1.749108910891089,-1.061592039800995,447,0
20,347,0.3613,0.3398,0.1484,-1.7278280542986426,-1.6554176072234763,-0.9131578947368422,512,0
20,348,0.315,0.2821,0.1557,-1.494639175257732,-1.5653061224489795,-0.9505578512396694,546,0
20,349,0.2768,0.3047,0.2339,-0.9652238805970149,-1.3908373205741626,-1.018510101010101,466,0
20,350,0.3664,0.3259,0.1538,-1.5743187066974595,-1.6094570135746606,-0.8705324074074073,494,0
20,351,0.3358,0.3552,0.2068,-1.4180232558139536,-1.6880229226361032,-1.0747633136094674,411,0
20,352,0.4254,0.3941,0.1713,-1.8506131078224102,-1.8310460251046026,-0.9987741935483871,543,0
20,353,0.4515,0.4537,0.2048,-1.9465346534653465,-1.9994540942928039,-1.2241057934508817,454,0
20,354,0.2528,0.2444,0.1333,-1.0638066465256797,-1.2534626865671643,-0.7854601226993865,360,0
20,355,0.3212,0.3,0.1848,-1.2510135135135136,-1.372843137254902,-0.8791496598639457,330,0
20,356,0.3958,0.4116,0.2401,-1.5498360655737706,-1.827896174863388,-1.16243553008596,379,0
20,357,0.3177,0.3755,0.2455,-1.1409881422924901,-1.7965758754863812,-1.240295358649789,277,0
20,358,0.3895,0.3352,0.1648,-1.6575574112734865,-1.660873180873181,-0.9746526315789473,534,0
20,359,0.3766,0.3723,0.1809,-1.6062328767123286,-1.6600000000000001,-0.9554128440366972,470,0
20,360,0.3142,0.2739,0.1322,-1.5418501170960188,-1.535,-0.8620374707259952,522,0
20,361,0.3134,0.3243,0.2125,-1.2389457831325301,-1.565267857142857,-1.0975460122699388,367,0
20,362,0.3377,0.4084,0.2461,-1.351374269005848,-1.7751296829971182,-1.2355988023952096,382,0
20,363,0.34,0.3857,0.1829,-1.706443661971831,-1.8284693877551021,-0.9775539568345324,350,0
20,364,0.2409,0.378,0.247,-0.891701388888889,-1.6836893203883494,-1.1273228346456692,328,0
20,365,0.3487,0.4211,0.2599,-1.2820652173913045,-1.9333568904593639,-1.1270799999999999,304,0
20,366,0.3465,0.354,0.1757,-1.6721529745042492,-1.6162666666666667,-0.6572881355932204,404,0
20,367,0.3864,0.3446,0.1958,-1.7162138728323701,-1.7273638968481375,-0.9738150289017341,383,0
20,368,0.5437,0.5778,0.2772,-2.197808857808858,-2.3329680365296803,-1.2317422434367542,469,0
20,369,0.3524,0.4254,0.2603,-1.410110294117647,-1.9427797833935017,-0.9341129032258064,315,0
21,370,0.3712,0.2882,0.1659,-1.4471559633027524,-1.5195,-0.8992924528301887,229,0
21,371,0.25,0.245,0.15,-1.2039890710382513,-1.2845652173913045,-0.8024861878453039,200,0
21,372,0.3799,0.345,0.2358,-1.7227358490566038,-1.824279069767442,-1.0583009708737863,229,0
21,373,0.2541,0.3074,0.2336,-1.1853271028037382,-1.6009954751131221,-1.1858215962441314,244,0
21,374,0.2749,0.2938,0.1706,-1.2557471264367817,-1.5693820224719102,-1.0683720930232559,211,0
21,375,0.3324,0.35,0.2206,-1.3055161290322579,-1.6561464968152866,-1.2032459016393442,340,0
21,376,0.346,0.4187,0.2491,-1.4439393939393939,-1.9439312977099237,-1.3146184738955822,289,0
21,377,0.2249,0.2129,0.1365,-0.9317748917748918,-1.0530042918454936,-0.74625,249,0
21,378,0.2819,0.2584,0.1342,-1.2672900763358779,-1.3907865168539324,-0.8312992125984252,298,0
21,379,0.2383,0.1532,0.0596,-1.0469117647058823,-0.8188625592417061,-0.2625757575757576,235,0
21,380,0.125,0.1094,0.099,-0.49826086956521737,-0.4671505376344086,-0.27348314606741575,192,0
21,381,0.1937,0.1832,0.1361,-0.8965000000000001,-1.04,-0.6514044943820225,191,0
21,382,0.2303,0.1974,0.1447,-0.9892700729927008,-1.1997101449275362,-0.8889138576779027,304,0
21,383,0.3071,0.2863,0.1992,-1.2134703196347032,-1.4033771929824563,-0.8072558139534883,241,0
21,384,0.2664,0.292,0.2299,-1.1081176470588234,-1.4871814671814672,-1.086482213438735,274,0
21,385,0.1937,0.1976,0.1028,-0.9566396761133603,-1.0383805668016195,-0.6672764227642277,253,0
21,386,0.159,0.1548,0.1172,-0.8069811320754717,-0.9033177570093458,-0.6220754716981132,239,0
21,387,0.1306,0.1081,0.0856,-0.49732057416267944,-0.529043062200957,-0.35129807692307696,222,0
21,388,0.2155,0.1684,0.0909,-1.1091791044776118,-0.9136802973977696,-0.371433962264151,297,0
21,389,0.4074,0.3266,0.1448,-1.8000735294117647,-1.5804710144927536,-0.6592279411764705,297,0
21,390,0.3201,0.336,0.2037,-1.4121813031161472,-1.6885793871866297,-1.060985507246377,378,0
21,391,0.3464,0.3643,0.1893,-1.4337878787878786,-1.6464150943396227,-1.08,280,0
21,392,0.2724,0.3223,0.2326,-1.0213718411552346,-1.4906049822064058,-1.0255471698113208,301,0
21,393,0.3011,0.3513,0.2222,-1.240546875,-1.6602298850574713,-1.0993061224489795,279,0
21,394,0.4038,0.3628,0.164,-1.7102749140893472,-1.6336486486486486,-0.8521276595744681,317,0
21,395,0.2975,0.3165,0.1646,-1.4196283783783783,-1.5394612794612796,-1.0041638225255973,316,0
21,396,0.409,0.3799,0.1504,-1.812840909090909,-1.7259269662921346,-0.9996306818181818,379,0
21,397,0.4075,0.4273,0.2203,-1.7400242130750605,-1.917156626506024,-1.0234170854271356,454,0
21,398,0.3994,0.3153,0.1441,-1.738599348534202,-1.6425242718446602,-0.8438360655737706,333,0
21,399,0.3969,0.3769,0.1729,-1.6990176322418136,-1.8449250000000001,-1.1225063938618924,451,0
22,400,0.2681,0.262,0.1446,-1.296993006993007,-1.5828125000000002,-1.1214590747330961,332,0
22,402,0.3204,0.2964,0.1527,-1.5296357615894038,-1.5909302325581396,-1.0075585284280937,334,0
22,403,0.344,0.2518,0.1348,-1.5643798449612403,-1.444396887159533,-0.7756470588235294,282,0
22,404,0.2617,0.2227,0.1172,-1.174278350515464,-1.0748756218905473,-0.7415706806282721,256,0
22,405,0.2762,0.2667,0.1968,-0.8622794117647059,-1.226101083032491,-0.8489494163424125,315,0
22,407,0.3441,0.2572,0.0997,-1.6663917525773198,-1.4000677966101693,-0.5449655172413793,311,0
22,408,0.2603,0.2877,0.1747,-1.3598496240601503,-1.5112177121771218,-0.9835955056179776,292,0
22,411,0.331,0.2359,0.1197,-1.4119140625,-1.3182945736434108,-0.6049003984063746,284,0
22,412,0.2803,0.2803,0.1553,-1.243781512605042,-1.3975502008032128,-0.8573221757322176,264,0
22,413,0.2222,0.3426,0.213,-1.0937435897435897,-1.5221739130434782,-1.0055555555555555,216,0
22,415,0.408,0.3764,0.2069,-1.6348089171974522,-1.6455108359133126,-0.9285396825396826,348,0
22,417,0.4692,0.4179,0.1744,-1.8827138643067847,-1.937891737891738,-1.089156976744186,390,0
22,822,0.3116,0.3163,0.1209,-1.3831155778894473,-1.4534825870646766,-0.6006629834254144,215,0
22,823,0.3314,0.2994,0.1657,-1.4369686411149827,-1.3963973063973065,-0.7182456140350877,344,0
22,824,0.2935,0.3351,0.187,-1.3887925696594428,-1.6606927710843373,-1.154203821656051,385,0
22,825,0.3644,0.3673,0.1545,-1.7961567164179104,-1.9026785714285714,-0.85288,343,0
22,826,0.3621,0.2674,0.1588,-1.5547800586510263,-1.4511884057971016,-0.7728070175438597,359,0
22,827,0.2211,0.2526,0.2035,-0.8708536585365854,-1.3441434262948206,-1.0987068965517242,285,0
22,828,0.3929,0.4137,0.1637,-1.7943356643356643,-1.8020588235294115,-0.6598214285714286,336,0
22,829,0.3593,0.2704,0.1481,-1.4930364372469636,-1.3898039215686273,-0.6866390041493775,270,0
22,830,0.2508,0.2049,0.1865,-0.7295438596491227,-0.9021594684385382,-0.48531135531135533,327,0
22,831,0.3412,0.3947,0.1988,-1.4011486486486486,-1.5153571428571428,-0.9193079584775087,337,0
22,832,0.2509,0.2581,0.1434,-1.3519642857142855,-1.4729130434782607,-0.9125675675675676,279,0
22,833,0.3065,0.3003,0.1858,-1.275117845117845,-1.322937293729373,-0.8472260273972603,323,0
22,834,0.3542,0.3385,0.1875,-1.5029376854599408,-1.4854178674351586,-0.843125,384,0
22,835,0.2768,0.322,0.1864,-1.3731003039513678,-1.648060606060606,-1.2546932515337423,354,0
22,836,0.2464,0.2607,0.1519,-1.2093898305084745,-1.4490969899665551,-1.027364864864865,349,0
23,418,0.3872,0.3296,0.1372,-1.8037958115183246,-1.7584020618556702,-0.971796875,452,0
23,419,0.3368,0.249,0.0837,-1.6492481203007519,-1.5094202898550724,-0.6988308457711443,478,0
23,420,0.2823,0.2581,0.1075,-1.485,-1.5268,-0.8977987421383647,372,0
23,421,0.3382,0.2794,0.0971,-1.6087188612099645,-1.5081597222222223,-0.7991958041958042,340,0
23,422,0.3241,0.2586,0.1448,-1.6033201581027667,-1.4849019607843137,-0.778976377952756,290,0
23,423,0.3323,0.3172,0.1571,-1.6646268656716419,-1.7380575539568346,-1.1508208955223882,331,0
23,424,0.2,0.2444,0.1444,-1.2763565891472868,-1.5558778625954197,-1.0873228346456694,180,0
23,425,0.3804,0.3016,0.1522,-1.798220064724919,-1.6460576923076924,-0.875771812080537,368,0
23,426,0.3797,0.3362,0.1913,-1.629,-1.6607432432432432,-0.8998606271777003,345,0
23,427,0.3559,0.3058,0.1303,-1.743392857142857,-1.641831395348837,-0.7557611940298508,399,0
23,428,0.3463,0.2798,0.1302,-1.6064686468646865,-1.5176065573770492,-0.8032996632996633,361,0
23,429,0.4439,0.2897,0.1542,-1.8156521739130433,-1.6012299465240643,-0.788415300546448,214,0
23,430,0.3219,0.277,0.1504,-1.242782874617737,-1.4493373493975903,-0.6832467532467532,379,0
23,431,0.4031,0.3385,0.1262,-1.8178350515463917,-1.6837710437710438,-0.7219928825622776,325,0
23,432,0.3017,0.2557,0.1207,-1.4627586206896552,-1.398167701863354,-0.7239432176656152,348,0
23,433,0.2626,0.1987,0.1145,-1.3074509803921568,-1.3126356589147288,-0.8471206225680934,297,0
23,434,0.2692,0.2667,0.1462,-1.3383333333333334,-1.3874157303370787,-0.7885100286532951,390,0
23,435,0.2978,0.3229,0.2445,-1.0510545454545455,-1.5517832167832168,-1.1387878787878787,319,0
23,437,0.305,0.261,0.1604,-1.3413358778625954,-1.4761940298507463,-0.8821484375,318,0
23,438,0.2805,0.3122,0.2172,-0.8040886699507389,-1.4402884615384615,-0.996031746031746,221,0
23,439,0.2667,0.2367,0.2,-0.8729929577464789,-1.225190311418685,-0.98225,300,0
23,440,0.2749,0.4094,0.2398,-1.2118243243243243,-1.7391693290734824,-1.1823367697594502,342,0
23,441,0.4267,0.3886,0.1714,-1.6515975103734442,-1.6708961303462322,-0.8512262156448203,525,0
23,442,0.2471,0.2382,0.1941,-1.0279598662207359,-1.3518874172185429,-1.0042760942760942,340,0
23,443,0.3194,0.301,0.1414,-1.4086309523809524,-1.5983529411764703,-1.1122865853658537,382,0
23,444,0.1485,0.2277,0.1485,-1.2964383561643835,-1.5146575342465753,-1.101095890410959,101,0
23,445,0.174,0.2242,0.1563,-0.8069548872180451,-1.3055882352941177,-1.0739846743295018,339,0
23,446,0.1653,0.1488,0.1405,-1.2522619047619048,-1.3403571428571428,-0.8881481481481481,121,0
23,447,0.2741,0.2831,0.1928,-1.3431543624161073,-1.5766333333333333,-1.1266554054054054,332,0
23,448,0.3383,0.3114,0.2395,-1.353904109589041,-1.563538961038961,-1.1323776223776225,334,0
23,449,0.2696,0.2132,0.1379,-1.3371250000000001,-1.488467741935484,-0.9484255319148936,319,0
23,450,0.4426,0.4085,0.2,-1.6982038834951456,-2.018592233009709,-1.1747395833333334,235,0
23,451,0.1404,0.2632,0.2281,-0.9628260869565217,-1.545744680851064,-1.5391304347826087,57,0
23,452,0.2877,0.2507,0.1709,-1.2683387622149838,-1.523042071197411,-1.1041639344262295,351,0
23,453,0.3462,0.3077,0.145,-1.6196677740863787,-1.6041368078175897,-0.961158940397351,338,0
23,454,0.2871,0.2965,0.1388,-1.5163571428571427,-1.5946666666666667,-0.9690322580645162,317,0
23,455,0.1933,0.2677,0.145,-1.1958744394618834,-1.460308370044053,-1.1328888888888888,269,0
23,456,0.2,0.2721,0.1869,-1.1848484848484848,-1.5439700374531835,-1.2056015037593986,305,0
23,457,0.3439,0.3756,0.1719,-1.6958888888888888,-1.8003296703296705,-1.1786740331491712,221,0
23,458,0.2841,0.2263,0.0993,-1.3340100250626565,-1.2489603960396038,-0.6899746835443038,433,0
23,459,0.2699,0.2699,0.1626,-1.342639405204461,-1.5819927536231884,-1.1776951672862455,326,0
23,460,0.3705,0.3345,0.1799,-1.5217167381974248,-1.7012340425531915,-1.120905172413793,278,0
23,461,0.2167,0.2733,0.15,-1.2157196969696968,-1.5102264150943396,-1.1085057471264368,300,0
23,462,0.3508,0.2936,0.1456,-1.4166666666666667,-1.4975789473684211,-0.8569811320754717,419,0
23,463,0.2713,0.2632,0.1741,-1.4778688524590162,-1.5931720430107525,-1.0631868131868132,247,0
23,464,0.4547,0.3889,0.1687,-1.918596881959911,-1.7379203539823007,-0.8650888888888889,486,0
23,465,0.3214,0.3058,0.1451,-1.4489130434782609,-1.5193601895734596,-0.7127295285359802,448,0
23,466,0.2688,0.275,0.1562,-1.3055357142857142,-1.5534782608695652,-0.9420909090909091,160,0
23,467,0.341,0.4256,0.2256,-1.486950146627566,-1.8951675977653633,-1.108909657320872,390,0
23,867,0.1825,0.1679,0.0876,-1.6745901639344263,-1.635873015873016,-1.105967741935484,137,0
23,868,0.2544,0.2544,0.1995,-0.8952209944751381,-1.3258064516129031,-0.9904815864022662,401,0
24,468,0.3371,0.3057,0.18,-1.337360248447205,-1.459723926380368,-0.975031847133758,350,0
24,469,0.3293,0.3777,0.2179,-1.4569164265129684,-1.8867897727272727,-1.4195575221238939,413,0
24,470,0.4464,0.381,0.1815,-1.7698989898989899,-1.7711184210526314,-1.0184641638225256,336,0
24,471,0.2652,0.3652,0.2391,-1.2244607843137254,-1.7373039215686277,-1.3891089108910892,230,0
24,473,0.3207,0.384,0.2532,-1.52535,-1.8321782178217823,-1.3459895833333333,237,0
24,478,0.1647,0.241,0.1847,-0.4111453744493392,-1.1001716738197425,-0.9020873786407767,249,0
24,480,0.2892,0.257,0.1888,-1.1755714285714285,-1.2706392694063926,-0.7696116504854369,249,0
24,482,0.3322,0.4221,0.2491,-1.444767441860465,-1.8376029962546816,-1.2293307086614174,289,0
24,485,0.497,0.495,0.2394,-2.0429596412556053,-2.051865509761388,-1.02875,497,0
24,487,0.4508,0.5111,0.2159,-1.8280743243243243,-2.053779264214047,-1.2521453287197233,315,0
24,488,0.3508,0.3871,0.2016,-1.411400966183575,-1.8404285714285715,-1.0745876288659795,248,0
24,489,0.3602,0.5124,0.3571,-1.1328524590163933,-2.123495145631068,-1.7492114695340502,322,0
24,490,0.3487,0.4202,0.2521,-1.2723008849557522,-1.719342105263158,-1.1,238,0
24,491,0.3449,0.3354,0.231,-1.371571906354515,-1.6204697986577181,-1.1529109589041096,316,0
24,492,0.3281,0.3125,0.2422,-1.1867521367521368,-1.4911203319502075,-1.03625,256,0
24,493,0.3917,0.4917,0.325,-1.4966666666666668,-2.0324347826086955,-1.5315277777777778,240,0
24,848,0.3254,0.3254,0.1667,-1.4077489177489177,-1.563760683760684,-0.8389333333333333,252,0
24,849,0.4383,0.4506,0.2685,-1.6596666666666666,-1.9445602605863193,-1.2542666666666666,324,0
24,850,0.2941,0.3713,0.2574,-1.072172131147541,-1.6041434262948207,-1.2564705882352942,272,0
24,851,0.2796,0.2993,0.2237,-1.0900749063670412,-1.3671223021582735,-0.9659479553903345,304,0
24,852,0.429,0.4414,0.2346,-1.673816254416961,-2.0439792387543254,-1.0900763358778627,324,0
24,853,0.2589,0.3185,0.2083,-0.9788659793814434,-1.4008333333333334,-1.1005454545454545,336,0
24,854,0.3851,0.2804,0.1655,-1.6181923076923077,-1.4581454545454546,-0.649885496183206,296,0
24,855,0.2613,0.2838,0.2252,-0.8222641509433962,-1.3946976744186048,-0.9822842639593908,222,0
24,856,0.3319,0.2311,0.1429,-1.2133649289099526,-1.3020657276995304,-0.789040404040404,238,0
24,857,0.3223,0.3322,0.2492,-1.511556420233463,-1.6203474903474904,-1.079090909090909,301,0
24,858,0.4088,0.4676,0.2294,-1.3177215189873417,-1.9370588235294117,-1.1428571428571428,340,0
24,859,0.307,0.3131,0.2249,-1.0199671052631578,-1.392852564102564,-1.0192123287671233,329,0
24,860,0.4194,0.4859,0.3146,-1.560974212034384,-2.126100278551532,-1.5448036253776434,391,0
24,861,0.3542,0.3469,0.155,-1.5997540983606557,-1.4884860557768924,-0.7538429752066116,271,0
