ADM1_NAME,ADM2_NAME,year,month,mean
Madhya Pradesh,Satna,2018.0,11.0,0.3256453589947174
Madhya Pradesh,Sehore,2018.0,11.0,0.3701059770461152
Madhya Pradesh,Seoni,2018.0,11.0,6.271538199896179
Madhya Pradesh,Shajapur,2018.0,11.0,1.4118779983031309
Madhya Pradesh,Shivpuri,2018.0,11.0,0.4032768168620413
Madhya Pradesh,Sidhi,2018.0,11.0,2.914187137678611
Madhya Pradesh,Tikamgarh,2018.0,11.0,2.2373343461797615
Madhya Pradesh,Ujjain,2018.0,11.0,2.3905246312943227
Madhya Pradesh,Vidisha,2018.0,11.0,0.5553669980039161
Uttar Pradesh,Agra,2018.0,11.0,0.6761696696773809
Uttar Pradesh,Azamgarh,2018.0,11.0,0.0
Uttar Pradesh,Ballia,2018.0,11.0,0.0
Uttar Pradesh,Bara Banki,2018.0,11.0,0.03554364793041252
Uttar Pradesh,Bareilly,2018.0,11.0,0.42349498640687494
Uttar Pradesh,Bijnor,2018.0,11.0,0.6525948137908445
Uttar Pradesh,Etah,2018.0,11.0,0.6002539876864703
Uttar Pradesh,Fatehpur,2018.0,11.0,0.0
Uttar Pradesh,Ghaziabad,2018.0,11.0,0.057649147470114244
Uttar Pradesh,Ghazipur,2018.0,11.0,0.0
Uttar Pradesh,Hardoi,2018.0,11.0,0.0
Uttar Pradesh,Jalaun,2018.0,11.0,0.0
Uttar Pradesh,Jaunpur,2018.0,11.0,0.0
Uttar Pradesh,Jhansi,2018.0,11.0,0.03740445155991259
Uttar Pradesh,Kanpur,2018.0,11.0,0.0
Uttar Pradesh,Lakhimpur Kheri,2018.0,11.0,2.2796075508391587
Uttar Pradesh,Lalitpur,2018.0,11.0,1.6222725155749218
Uttar Pradesh,Lucknow,2018.0,11.0,0.0
Uttar Pradesh,Mainpuri,2018.0,11.0,0.6059965021533071
Uttar Pradesh,Mirzapur,2018.0,11.0,0.0
Uttar Pradesh,Muzaffarnagar,2018.0,11.0,2.667493417675458
Uttar Pradesh,Pilibhit,2018.0,11.0,2.971276669286158
Uttar Pradesh,Pratapgarh,2018.0,11.0,0.0
Uttar Pradesh,Rae Bareli,2018.0,11.0,0.006430816847551125
Uttar Pradesh,Rampur,2018.0,11.0,1.17764678144573
Uttar Pradesh,Saharanpur,2018.0,11.0,6.447777023991933
Uttar Pradesh,Shahjahanpur,2018.0,11.0,0.8444872047599383
Uttar Pradesh,Sitapur,2018.0,11.0,0.056553869568643264
Uttar Pradesh,Sultanpur,2018.0,11.0,0.0
Uttar Pradesh,Unnao,2018.0,11.0,0.0
Uttar Pradesh,Badaun,2018.0,11.0,0.3414656617239105
Uttar Pradesh,Firozabad,2018.0,11.0,0.5823108553807375
Uttar Pradesh,Kanpur Dehat,2018.0,11.0,0.0
Uttar Pradesh,Mau,2018.0,11.0,0.0
Uttar Pradesh,Siddharth Nagar,2018.0,11.0,0.0
Uttar Pradesh,Sonbhadra,2018.0,11.0,0.3899581272477175
Uttarakhand,Dehra Dun,2018.0,11.0,11.628542180235058
Uttarakhand,Pauri Garhwal,2018.0,11.0,7.521710884050178
Uttarakhand,Haridwar,2018.0,11.0,4.4571109044353445
Uttarakhand,Tehri Garhwal,2018.0,11.0,13.637377527251473
Uttarakhand,Uttarkashi,2018.0,11.0,16.737848821197197
Andhra Pradesh,Adilabad,2018.0,11.0,2.3193945898651305
Andhra Pradesh,Anantapur,2018.0,11.0,11.919389761100156
Andhra Pradesh,Chittoor,2018.0,11.0,42.90585327619877
Andhra Pradesh,Cuddapah,2018.0,11.0,25.03204251163903
Andhra Pradesh,East Godavari,2018.0,11.0,14.623197410729565
Andhra Pradesh,Guntur,2018.0,11.0,14.147125895593282
Andhra Pradesh,Hyderabad,2018.0,11.0,5.833687084750059
Andhra Pradesh,Karimnagar,2018.0,11.0,2.0153979118955205
Andhra Pradesh,Khammam,2018.0,11.0,8.930353275838
Andhra Pradesh,Krishna,2018.0,11.0,19.335427646003662
Andhra Pradesh,Kurnool,2018.0,11.0,5.848063522857965
Andhra Pradesh,Mahbubnagar,2018.0,11.0,6.148764182915102
Andhra Pradesh,Medak,2018.0,11.0,4.595452179992362
Andhra Pradesh,Nalgonda,2018.0,11.0,5.249141218799129
Andhra Pradesh,Nellore,2018.0,11.0,101.06608800769526
Andhra Pradesh,Nizamabad,2018.0,11.0,4.291896494627604
Andhra Pradesh,Prakasam,2018.0,11.0,25.955007783288625
Andhra Pradesh,Rangareddi,2018.0,11.0,5.361642420988401
Andhra Pradesh,Srikakulam,2018.0,11.0,11.631118081649955
Andhra Pradesh,Vishakhapatnam,2018.0,11.0,12.100565069748248
Andhra Pradesh,Vizianagaram,2018.0,11.0,11.422275372322426
Andhra Pradesh,Warangal,2018.0,11.0,6.033857979481735
Andhra Pradesh,West Godavari,2018.0,11.0,11.732738830841285
Goa,North Goa,2018.0,11.0,12.34072252858085
Goa,South Goa,2018.0,11.0,13.33110100594442
Gujarat,Surat,2018.0,11.0,3.038772875662054
Gujarat,The Dangs,2018.0,11.0,5.7141381575787
Gujarat,Valsad,2018.0,11.0,3.424098262175576
Gujarat,Navsari,2018.0,11.0,4.739166046532383
Karnataka,Belgaum,2018.0,11.0,14.005456809354133
Karnataka,Bellary,2018.0,11.0,10.478757165137406
Karnataka,Bidar,2018.0,11.0,9.091181237545602
Karnataka,Bijapur,2018.0,11.0,11.407917545419902
Karnataka,Chikmagalur,2018.0,11.0,24.744865255958707
Karnataka,Dakshin Kannad,2018.0,11.0,35.25211116745857
Karnataka,Dharwad,2018.0,11.0,15.271317812050771
Karnataka,Gulbarga,2018.0,11.0,7.557937566194908
Karnataka,Hassan,2018.0,11.0,13.450713560658128
Karnataka,Kodagu,2018.0,11.0,20.762397164135933
Karnataka,Kolar,2018.0,11.0,12.568061612688473
Karnataka,Mandya,2018.0,11.0,12.939019345302293
Karnataka,Mysore,2018.0,11.0,14.48877049831911
Karnataka,Raichur,2018.0,11.0,7.463476085396101
Karnataka,Shimoga,2018.0,11.0,27.156603230054806
Karnataka,Tumkur,2018.0,11.0,13.469305384965674
Karnataka,Uttar Kannand,2018.0,11.0,22.49053783958839
Karnataka,Bagalkot,2018.0,11.0,10.115752556486461
Karnataka,Bangalore Rural,2018.0,11.0,14.915778788647888
Karnataka,Bangalore Urban,2018.0,11.0,13.749823796473718
Karnataka,Chamrajnagar,2018.0,11.0,35.43120582623119
Karnataka,Chitradurga,2018.0,11.0,16.352223061954682
Karnataka,Davanagere,2018.0,11.0,19.388047598933838
Karnataka,Gadag,2018.0,11.0,10.607926285409702
Karnataka,Haveri,2018.0,11.0,18.923617989814304
Karnataka,Koppal,2018.0,11.0,8.791042218327634
Karnataka,Udupi,2018.0,11.0,26.09165410246494
Kerala,Kannur,2018.0,11.0,38.79130793820461
Kerala,Ernakulam,2018.0,11.0,185.79836262277155
Kerala,Idukki,2018.0,11.0,155.5657863999009
Kerala,Kasaragod,2018.0,11.0,40.31867378057961
Kerala,Kottayam,2018.0,11.0,219.79532379995516
Kerala,Kozhikode,2018.0,11.0,78.28522064743905
Kerala,Malappuram,2018.0,11.0,75.86672028378247
Kerala,Palakkad,2018.0,11.0,79.70916962949121
Kerala,Pattanamtitta,2018.0,11.0,200.93072597264424
Kerala,Kollam,2018.0,11.0,180.9302273228821
Kerala,Thrissur,2018.0,11.0,117.79478715938863
Kerala,Thiruvananthapuram,2018.0,11.0,219.34860212545155
Kerala,Wayanad,2018.0,11.0,45.49773194229458
Kerala,Alappuzha,2018.0,11.0,230.8112880769536
Lakshadweep,Kavaratti,2018.0,11.0,107.87228149906282
Maharashtra,Akola,2018.0,11.0,13.454460104977494
Maharashtra,Amravati,2018.0,11.0,10.068414913891667
Maharashtra,Bhandara,2018.0,11.0,0.4999133481694505
Maharashtra,Buldana,2018.0,11.0,14.917322912326279
Maharashtra,Chandrapur,2018.0,11.0,2.0244720019820983
Maharashtra,Dhule,2018.0,11.0,5.608302185663371
Maharashtra,Garhchiroli,2018.0,11.0,4.7256102080043805
Maharashtra,Jalgaon,2018.0,11.0,12.433946160361986
Maharashtra,Kolhapur,2018.0,11.0,22.603057091857956
Maharashtra,Latur,2018.0,11.0,12.390067827437194
Maharashtra,Nagpur,2018.0,11.0,1.2606987712293634
Maharashtra,Nanded,2018.0,11.0,6.916860058915423
Maharashtra,Nashik,2018.0,11.0,10.421094735014513
Maharashtra,Osmanabad,2018.0,11.0,13.603549958389834
Maharashtra,Pune,2018.0,11.0,18.707828576111535
Maharashtra,Raigarh,2018.0,11.0,6.3683934291665425
Maharashtra,Ratnagiri,2018.0,11.0,13.974551012556011
Maharashtra,Sindhudurg,2018.0,11.0,16.11064504767023
Maharashtra,Sangli,2018.0,11.0,17.608345350926324
Maharashtra,Satara,2018.0,11.0,25.006138454472367
Maharashtra,Solapur,2018.0,11.0,17.475296530829766
Maharashtra,Thane,2018.0,11.0,5.8048718403130595
Maharashtra,Wardha,2018.0,11.0,1.8969520737174277
Maharashtra,Yavatmal,2018.0,11.0,2.754816651358309
Maharashtra,Aurangabad,2018.0,11.0,15.824012676982138
Maharashtra,Ahmednagar,2018.0,11.0,14.329912368263145
Maharashtra,Bid,2018.0,11.0,8.30527446513437
Maharashtra,Gondiya,2018.0,11.0,0.2813702439093417
Maharashtra,Hingoli,2018.0,11.0,5.192602250835193
Maharashtra,Jalna,2018.0,11.0,10.143194168512826
Maharashtra,Mumbai Suburban,2018.0,11.0,0.019842041555563027
Maharashtra,Mumbai city,2018.0,11.0,0.0
Maharashtra,Parbhani,2018.0,11.0,4.9860838457178485
Maharashtra,Washim,2018.0,11.0,8.840078437298615
Orissa,Cuttack,2018.0,11.0,10.39074596904051
Orissa,Dhenkanal,2018.0,11.0,9.905829579025932
Orissa,Ganjam,2018.0,11.0,11.616996916517488
Orissa,Kalahandi,2018.0,11.0,12.989161558349947
Orissa,Keonjhar,2018.0,11.0,9.52749767390513
Orissa,Koraput,2018.0,11.0,7.324798525393509
Orissa,Mayurbhanj,2018.0,11.0,9.496035584640753
Orissa,Puri,2018.0,11.0,9.428354938114632
Orissa,Sambalpur,2018.0,11.0,4.317095071721851
Orissa,Angul,2018.0,11.0,11.783857284307329
Orissa,Baleshwar,2018.0,11.0,10.593595197822237
Orissa,Baragarh,2018.0,11.0,2.765209623824479
Orissa,Bhadrak,2018.0,11.0,11.252598834949023
Orissa,Bolangir,2018.0,11.0,5.374044364451568
Orissa,Boudh,2018.0,11.0,10.88360458248899
Orissa,Deogarh,2018.0,11.0,6.166182813610919
Orissa,Gajapati,2018.0,11.0,8.578315160402417
Orissa,Jagatsinghpur,2018.0,11.0,10.181274821632009
Orissa,Jajpur,2018.0,11.0,9.23472099843151
Orissa,Jharsuguda,2018.0,11.0,0.008252506112746978
Orissa,Kandhamal,2018.0,11.0,9.816235391198013
Orissa,Kendrapara,2018.0,11.0,9.70809404314132
Orissa,Khordha,2018.0,11.0,11.252289453354914
Orissa,Malkangiri,2018.0,11.0,13.152620555814465
Orissa,Nabarangpur,2018.0,11.0,12.042108672305384
Orissa,Nayagarh,2018.0,11.0,13.503944521666062
Orissa,Nuapada,2018.0,11.0,5.405209677532059
Orissa,Rayagada,2018.0,11.0,8.298283901723954
Orissa,Sonepur,2018.0,11.0,5.364024086093051
Tamil Nadu,Thoothukudi,2018.0,11.0,210.98043810440245
Tamil Nadu,Coimbatore,2018.0,11.0,93.77462058756574
Tamil Nadu,Dharmapuri,2018.0,11.0,44.44560778424781
Tamil Nadu,Virudhunagar,2018.0,11.0,137.5229407250782
Tamil Nadu,Kanniyakumari,2018.0,11.0,232.2358120988943
Tamil Nadu,Nilgiris,2018.0,11.0,81.27370670602157
Tamil Nadu,Erode,2018.0,11.0,85.05965414696847
Tamil Nadu,Pudukkottai,2018.0,11.0,258.34066616897996
Tamil Nadu,Dindigul,2018.0,11.0,167.0140354718227
Tamil Nadu,Ramanathapuram,2018.0,11.0,188.03389525664463
Tamil Nadu,Salem,2018.0,11.0,107.621127484173
Tamil Nadu,Thanjavur,2018.0,11.0,328.903027651132
Tamil Nadu,Sivaganga,2018.0,11.0,174.10438417118252
Tamil Nadu,Tiruchchirappalli,2018.0,11.0,177.05884233431095
Tamil Nadu,Tirunelveli Kattabo,2018.0,11.0,212.2511065238478
Tamil Nadu,Ariyalur,2018.0,11.0,299.27902567594367
Tamil Nadu,Chennai,2018.0,11.0,331.4140557443259
Tamil Nadu,Cuddalore,2018.0,11.0,341.0028230494567
Tamil Nadu,Kancheepuram,2018.0,11.0,263.6931116684441
Tamil Nadu,Karur,2018.0,11.0,138.88603806120813
Tamil Nadu,Madurai,2018.0,11.0,163.2403761356361
Tamil Nadu,Nagapattinam,2018.0,11.0,479.39311233688215
Tamil Nadu,Namakkal,2018.0,11.0,110.02037203903798
Tamil Nadu,Perambalur,2018.0,11.0,204.35968244735187
Tamil Nadu,Theni,2018.0,11.0,147.946643216732
Tamil Nadu,Thiruvallur,2018.0,11.0,179.60141458238436
Tamil Nadu,Tiruvannamalai,2018.0,11.0,172.6947895288876
Tamil Nadu,Vellore,2018.0,11.0,95.33991590555834
Tamil Nadu,Villupuram,2018.0,11.0,241.97500096155602
West Bengal,East Midnapore,2018.0,11.0,12.815798021453148
Chhattisgarh,Durg,2018.0,11.0,0.2949905163305549
Chhattisgarh,Bastar,2018.0,11.0,9.892568882173473
Chhattisgarh,Dantewada,2018.0,11.0,12.301068021850046
Chhattisgarh,Dhamtari,2018.0,11.0,2.763157825670923
Chhattisgarh,Janjgir-Champa,2018.0,11.0,0.0
Chhattisgarh,Kanker,2018.0,11.0,4.946027539658057
Chhattisgarh,Mahasamund,2018.0,11.0,0.19536745191923865
Chhattisgarh,Raipur,2018.0,11.0,2.18089804058599
Chhattisgarh,Raj Nandgaon,2018.0,11.0,1.0187911785880832
Dadra and Nagar Haveli,Dadra and Nagar Haveli,2018.0,11.0,3.4048472556435456
Daman and Diu,Daman,2018.0,11.0,4.099449233351082
Daman and Diu,Junagadh,2018.0,11.0,0.5157103867104491
Madhya Pradesh,Burhanpur,2018.0,11.0,11.714358568199918
Puducherry,Karaikal,2018.0,11.0,492.9968616905071
Puducherry,Mahe,2018.0,11.0,37.518400051964655
Puducherry,Puducherry,2018.0,11.0,268.7394506424612
Puducherry,Yanam,2018.0,11.0,19.138443714969764
Haryana,Karnal,2018.0,12.0,14.218122927576138
Haryana,Kurukshetra,2018.0,12.0,18.252995718209046
Haryana,Mahendragarh,2018.0,12.0,3.002428587635538
Haryana,Sonepat,2018.0,12.0,8.450830665763117
Haryana,Kaithal,2018.0,12.0,18.939884148483266
Haryana,Panipat,2018.0,12.0,8.96178914709755
Haryana,Rewari,2018.0,12.0,5.713100885837985
Haryana,Yamuna Nagar,2018.0,12.0,19.712037033294433
Rajasthan,Bharatpur,2018.0,12.0,1.3647274415335802
Rajasthan,Dhaulpur,2018.0,12.0,1.8506891850108367
Jharkhand,Purba Singhbhum,2018.0,12.0,5.0415923878875075
Uttar Pradesh,Gorakhpur,2018.0,12.0,2.321524024350704
Uttar Pradesh,Maharajganj,2018.0,12.0,2.958984298653683
Rajasthan,Kota,2018.0,12.0,2.277702878877083
Rajasthan,Baran,2018.0,12.0,2.5295926847771573
Meghalaya,East Khasi Hills,2018.0,12.0,17.129215043818903
Meghalaya,West Garo Hills,2018.0,12.0,7.03424902326817
Meghalaya,Ri-Bhoi,2018.0,12.0,14.354402426252683
Meghalaya,South Garo Hills,2018.0,12.0,9.135911457809005
Punjab,Patiala,2018.0,12.0,17.766972530925894
Punjab,Rupnagar,2018.0,12.0,16.27533684109615
Punjab,Fatehgarh Sahib,2018.0,12.0,15.077454787876695
West Bengal,Dakshin Dinajpur,2018.0,12.0,6.756017597504439
West Bengal,Uttar Dinajpur,2018.0,12.0,6.810144510669098
Haryana,Ambala,2018.0,12.0,16.90975633569024
Haryana,Panchkula,2018.0,12.0,19.28564898706988
Uttar Pradesh,Deoria,2018.0,12.0,2.6151368010876017
Uttar Pradesh,Kushinagar,2018.0,12.0,3.0694500452520717
Punjab,Bathinda,2018.0,12.0,4.322530976236706
Punjab,Hoshiarpur,2018.0,12.0,10.092540493802383
Punjab,Mansa,2018.0,12.0,8.985404144876139
Punjab,Muktsar,2018.0,12.0,2.1282631865390655
Punjab,Nawan Shehar,2018.0,12.0,12.864764832922184
Tripura,North Tripura,2018.0,12.0,18.352659627789745
Tripura,South Tripura,2018.0,12.0,20.00098855699299
Tripura,Dhalai,2018.0,12.0,20.170376110382016
Uttar Pradesh,Hamirpur,2018.0,12.0,3.8496018318525227
Uttar Pradesh,Mahoba,2018.0,12.0,4.458348404579619
Punjab,Faridkot,2018.0,12.0,2.311239189940631
Punjab,Moga,2018.0,12.0,4.013367516488151
Rajasthan,Jaipur,2018.0,12.0,2.7466238004573635
Rajasthan,Udaipur,2018.0,12.0,1.187690664887117
Rajasthan,Dausa,2018.0,12.0,2.480021262768711
Rajasthan,Rajsamand,2018.0,12.0,1.3260350123605626
Uttar Pradesh,Bahraich,2018.0,12.0,6.125570243995433
Uttar Pradesh,Faizabad,2018.0,12.0,5.20248324601445
Uttar Pradesh,Ambedkar Nagar,2018.0,12.0,3.1474454126761695
Uttar Pradesh,Sant Ravi Das Nagar,2018.0,12.0,2.4499300392256593
Uttar Pradesh,Shravasti,2018.0,12.0,6.457132891261222
Uttarakhand,Naini Tal,2018.0,12.0,9.364447238595352
Uttarakhand,Udham Singh Nagar,2018.0,12.0,7.05511730129353
Manipur,East Imphal,2018.0,12.0,11.165346135421958
Manipur,West Imphal,2018.0,12.0,6.684288393889873
Rajasthan,Sawai Madhopur,2018.0,12.0,2.7585916348841764
Rajasthan,Karauli,2018.0,12.0,2.5776758632936696
Uttar Pradesh,Aligarh,2018.0,12.0,2.8520933980966756
Uttar Pradesh,Allahabad,2018.0,12.0,3.6623521424397816
Uttar Pradesh,Banda,2018.0,12.0,3.4702175134066957
Uttar Pradesh,Gonda,2018.0,12.0,5.376996306853573
Uttar Pradesh,Mathura,2018.0,12.0,2.2822003406706006
Uttar Pradesh,Moradabad,2018.0,12.0,6.594712736357305
Uttar Pradesh,Varanasi,2018.0,12.0,1.9126060193679428
Uttar Pradesh,Balrampur,2018.0,12.0,8.195358006841289
Uttar Pradesh,Chandauli,2018.0,12.0,2.170587349433491
Uttar Pradesh,Chitrakoot,2018.0,12.0,3.3564637895206406
Uttar Pradesh,Hathras,2018.0,12.0,2.0849072894301806
Uttar Pradesh,Jyotiba Phule Nagar,2018.0,12.0,10.854759485799923
Uttar Pradesh,Kaushambi,2018.0,12.0,4.847242393571283
Gujarat,Bharuch,2018.0,12.0,1.4735941796829537
Gujarat,Junagadh,2018.0,12.0,1.1120888168663854
Gujarat,Kheda,2018.0,12.0,1.185554322116086
Gujarat,Anand,2018.0,12.0,1.24113178928834
Gujarat,Dahod,2018.0,12.0,1.4815758994241235
Gujarat,Narmada,2018.0,12.0,2.079909582172062
Gujarat,Panch Mahals,2018.0,12.0,1.5773365974138738
Gujarat,Porbandar,2018.0,12.0,0.5227534539137217
Haryana,Hisar,2018.0,12.0,5.734699657009147
Haryana,Rohtak,2018.0,12.0,5.402175852129895
Haryana,Fatehabad,2018.0,12.0,9.594665973845862
Haryana,Jhajjar,2018.0,12.0,7.821254527243413
Maharashtra,Nandurbar,2018.0,12.0,2.6434529623384346
Nagaland,Kohima,2018.0,12.0,9.04457584532595
Nagaland,Dimapur,2018.0,12.0,11.919208184831053
Rajasthan,Ganganagar,2018.0,12.0,1.7598601652401182
Rajasthan,Hanumangarh,2018.0,12.0,2.3552731434116274
Chhattisgarh,Bilaspur,2018.0,12.0,16.436418979963058
Chhattisgarh,Jashpur,2018.0,12.0,5.050529710306129
Chhattisgarh,Kawardha,2018.0,12.0,13.599268888292631
Chhattisgarh,Korba,2018.0,12.0,10.582124720536893
Chhattisgarh,Koriya,2018.0,12.0,8.788736489317888
Chhattisgarh,Surguja,2018.0,12.0,6.047382314477013
Madhya Pradesh,Hoshangabad,2018.0,12.0,4.999559569662417
Madhya Pradesh,Jabalpur,2018.0,12.0,5.386500980842666
Madhya Pradesh,Mandla,2018.0,12.0,11.62833843220954
Madhya Pradesh,Mandsaur,2018.0,12.0,2.3448378283185813
Madhya Pradesh,Morena,2018.0,12.0,2.43467663735734
Madhya Pradesh,Rajgarh,2018.0,12.0,2.029087055949897
Madhya Pradesh,West Nimar,2018.0,12.0,4.808744561998708
Madhya Pradesh,Barwani,2018.0,12.0,3.3072739731603313
Madhya Pradesh,Dindori,2018.0,12.0,10.005743692599587
Madhya Pradesh,Harda,2018.0,12.0,5.120749257358084
Madhya Pradesh,Katni,2018.0,12.0,5.524033162637111
Madhya Pradesh,Neemuch,2018.0,12.0,1.6013640653843446
Madhya Pradesh,Sheopur,2018.0,12.0,2.8832248986326747
Madhya Pradesh,Umaria,2018.0,12.0,6.935110673865151
Uttar Pradesh,Basti,2018.0,12.0,5.083306418473896
Uttar Pradesh,Bulandshahr,2018.0,12.0,5.865058566326489
Uttar Pradesh,Etawah,2018.0,12.0,4.624169719667625
Uttar Pradesh,Farrukhabad,2018.0,12.0,5.460851798998262
Uttar Pradesh,Meerut,2018.0,12.0,15.0189084952072
Uttar Pradesh,Auraiya,2018.0,12.0,4.611832918050486
Uttar Pradesh,Baghpat,2018.0,12.0,10.532060078745435
Uttar Pradesh,Gautam Buddha Nagar,2018.0,12.0,8.806557080409956
Uttar Pradesh,Kannauj,2018.0,12.0,5.372299985621127
Uttar Pradesh,Sant Kabir Nagar,2018.0,12.0,3.019310818641598
Uttarakhand,Pithoragarh,2018.0,12.0,8.395271559735226
Uttarakhand,Almora,2018.0,12.0,8.751483609346016
Uttarakhand,Bageshwar,2018.0,12.0,6.882759880812757
Uttarakhand,Chamoli,2018.0,12.0,10.925994575325007
Uttarakhand,Champawat,2018.0,12.0,9.38076430628288
Uttarakhand,Rudra Prayag,2018.0,12.0,9.736807650258822
Mizoram,Aizawl,2018.0,12.0,20.368686831738085
Mizoram,Lunglei,2018.0,12.0,12.558762158007742
Mizoram,Champhai,2018.0,12.0,21.996709935350147
Mizoram,Kolasib,2018.0,12.0,15.881159918381389
Mizoram,Mamit,2018.0,12.0,21.959611838490865
Mizoram,Saiha,2018.0,12.0,10.637084200235853
Mizoram,Serchhip,2018.0,12.0,17.416086459742118
Bihar,Bhagalpur,2018.0,12.0,2.820099242870039
Bihar,Munger,2018.0,12.0,6.45529072255285
Bihar,Rohtas,2018.0,12.0,1.9426830220003943
Bihar,Saharsa,2018.0,12.0,7.451573126158193
Bihar,Sitamarhi,2018.0,12.0,3.9075719643051556
Bihar,Banka,2018.0,12.0,6.323434725561998
Bihar,Bhabua,2018.0,12.0,2.5553747168264196
Bihar,Bhojpur,2018.0,12.0,1.4681060844973135
Bihar,Buxar,2018.0,12.0,1.8954748621794761
Bihar,Jamui,2018.0,12.0,6.525924787896224
Bihar,Lakhisarai,2018.0,12.0,6.661342035742345
Bihar,Sheikhpura,2018.0,12.0,5.007004361180647
Bihar,Sheohar,2018.0,12.0,2.673461746529306
Bihar,Supaul,2018.0,12.0,7.63170264142318
Jharkhand,Bokaro,2018.0,12.0,5.0923118633134346
Jharkhand,Chatra,2018.0,12.0,6.470408773606316
Jharkhand,Garhwa,2018.0,12.0,3.2577105171855356
Jharkhand,Giridih,2018.0,12.0,5.948019870789576
Jharkhand,Hazaribag,2018.0,12.0,6.851191346269654
Jharkhand,Koderma,2018.0,12.0,5.094665406375831
Jharkhand,Pakur,2018.0,12.0,8.914615226991533
Jharkhand,Sahibganj,2018.0,12.0,3.839870398976389
Gujarat,Banas Kantha,2018.0,12.0,0.7963225842708496
Gujarat,Mahesana,2018.0,12.0,1.000489037018046
Gujarat,Patan,2018.0,12.0,0.5257739844534551
Jharkhand,Dumka,2018.0,12.0,10.52475162226705
Jharkhand,Gumla,2018.0,12.0,3.7164708529633748
Jharkhand,Jamtara,2018.0,12.0,7.737447978163941
Jharkhand,Latehar,2018.0,12.0,4.7049167863049215
Jharkhand,Palamu,2018.0,12.0,3.2112436089647174
Jharkhand,Pashchim Singhbhum,2018.0,12.0,2.357326154302382
Jharkhand,Saraikela Kharsawan,2018.0,12.0,2.950264553865169
Jharkhand,Simdega,2018.0,12.0,5.255785306831299
West Bengal,West Midnapore,2018.0,12.0,13.585612981021399
Madhya Pradesh,East Nimar,2018.0,12.0,5.948114450657343
Madhya Pradesh,Guna,2018.0,12.0,2.4885955141388942
Madhya Pradesh,Shahdol,2018.0,12.0,8.786842218670085
Madhya Pradesh,Anuppur,2018.0,12.0,11.414614974479399
Madhya Pradesh,Ashoknagar,2018.0,12.0,2.2111173034016054
Andaman and Nicobar,Andaman Islands,2018.0,12.0,219.97346623124017
Andaman and Nicobar,Nicobar Islands,2018.0,12.0,297.3415197527275
Assam,Barpeta,2018.0,12.0,10.398138717734732
Assam,Cachar,2018.0,12.0,21.8246209138019
Assam,Darrang,2018.0,12.0,14.505278406800029
Assam,Dhuburi,2018.0,12.0,3.713363273575406
Assam,Dibrugarh,2018.0,12.0,18.813634541218114
Assam,Goalpara,2018.0,12.0,9.071178147574834
Assam,Golaghat,2018.0,12.0,15.324948666636681
Assam,Kamrup,2018.0,12.0,10.802627859659935
Assam,Karbi Anglong,2018.0,12.0,13.027527528616602
Assam,Karimganj,2018.0,12.0,20.165808376127313
Assam,Nagaon,2018.0,12.0,13.139548304965453
Assam,Nalbari,2018.0,12.0,10.035079036210352
Assam,North Cachar Hills,2018.0,12.0,13.860677312555392
Assam,Sibsagar,2018.0,12.0,19.059619149770306
Assam,Sonitpur,2018.0,12.0,16.392653106187538
Assam,Bongaigaon,2018.0,12.0,9.545337025525853
Assam,Dhemaji,2018.0,12.0,19.261902963358516
Assam,Hailakandi,2018.0,12.0,20.71384740965335
Assam,Jorhat,2018.0,12.0,19.7263019258747
Assam,Kokrajhar,2018.0,12.0,7.6356127491726316
Assam,Lakhimpur,2018.0,12.0,22.290537848575795
Assam,Marigaon,2018.0,12.0,13.640790944492704
Assam,Tinsukia,2018.0,12.0,19.177145738789445
Delhi,Delhi,2018.0,12.0,12.548767308241034
Gujarat,Ahmadabad,2018.0,12.0,1.0135280605453694
Gujarat,Amreli,2018.0,12.0,0.7934433170687493
Gujarat,Bhavnagar,2018.0,12.0,1.1298969189032129
Gujarat,Gandhinagar,2018.0,12.0,1.0529072842683724
Gujarat,Jamnagar,2018.0,12.0,0.38605732408338345
Gujarat,Kachchh,2018.0,12.0,0.6562182882305528
Gujarat,Rajkot,2018.0,12.0,0.7306836667653949
Gujarat,Sabar Kantha,2018.0,12.0,1.1685778777196865
Gujarat,Surendranagar,2018.0,12.0,0.8066985809487811
Gujarat,Vadodara,2018.0,12.0,1.9083794408559265
Haryana,Bhiwani,2018.0,12.0,3.6216847603998334
Haryana,Gurgaon,2018.0,12.0,5.392065506790869
Haryana,Jind,2018.0,12.0,11.066010674264154
Haryana,Sirsa,2018.0,12.0,2.866565429060293
Haryana,Faridabad,2018.0,12.0,5.840314633348198
Himachal Pradesh,Bilaspur,2018.0,12.0,14.125997233407118
Himachal Pradesh,Chamba,2018.0,12.0,17.331250750059194
Himachal Pradesh,Hamirpur,2018.0,12.0,11.12884937709497
Himachal Pradesh,Kangra,2018.0,12.0,15.266330772156369
Himachal Pradesh,Kinnaur,2018.0,12.0,8.71746035003398
Himachal Pradesh,Kullu,2018.0,12.0,9.733754906910677
Himachal Pradesh,Lahul and Spiti,2018.0,12.0,8.550065409184679
Himachal Pradesh,Mandi,2018.0,12.0,12.050188549508686
Himachal Pradesh,Shimla,2018.0,12.0,16.63866022680458
Himachal Pradesh,Sirmaur,2018.0,12.0,24.20335630847271
Himachal Pradesh,Solan,2018.0,12.0,17.583661012672817
